job_date,job_name,company_name,company_content,job_content,job_address,job_url,company_url
1/04,【新創AI獨角獸】Developer工程師,行健國際股份有限公司,待遇面議距捷運忠孝新生站約120公尺,"1. 進行使用者需求訪談。
2. 開發規格定義。
3. 於 Salesforce 平台進行系統設計與開發。
4. 進行第三方系統、第三方服務介接。
5. 協助建立系統測試情境，執行系統單元測試、整合測試、壓力測試...等
6. 專案進度管理。

工作地點:
a. 100台北市中正區忠孝東路二段130號
b. 106台北市大安區新生南路一段1號 ",台北市中正區1年以上大學,https://www.104.com.tw/job/7ovi4?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bm509?jobsource=2018indexpoc
1/16,量化研究員,集邦科技股份有限公司_TRENDFORCE,待遇面議員工250人距捷運南京復興站約500公尺," related domain or Bachelor's degree in related fields.
2. Good at Python Programming. Code Test is required during",台北市中山區1年以上大學,https://www.104.com.tw/job/7p1w6?jobsource=2018indexpoc,https://www.104.com.tw/company/wf1r2j4?jobsource=2018indexpoc
1/25,Flutter/Node.js/Typescript 程式設計師,干城數碼有限公司,待遇面議,"1.應用系統程式開發及文件撰寫。
2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3.進行軟體之測試與修改。",台北市中山區1年以上專科,https://www.104.com.tw/job/7p6pc?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bk6fu?jobsource=2018indexpoc
1/17,【研究發展處】Big Data Engineer,現觀科技股份有限公司,"月薪40,000~70,000元員工120人距捷運中山站約310公尺","ABOUT THE TEAM:

現觀科技發展產品 CovMo近20年作為橫跨美洲、歐洲、亞洲、中東等跨國22間巨頭電信企業專用之 SaaS Solution，功能包含用戶定位及手機網路訊號分析，而 Big Data Team專職於 OLAP維運及效能調教，SQL Tuning、Dashboard Visualization，並與產品開發團隊進行資料探勘及研究。

DESCRIPTION:
· Maintain and optimize Clickhouse/MySQL databases performance.
· Integrate datasets to provide business insight through SQL process and real-time dashboard.
· Standardize the process of data collection, storage, transformation, distribution, and usage.
· Coordinate with other department to utilize potential data asset towards business strategy.
· Redesigne DB architecture for a thousand billions data maintenance.
· Develope stored proc to generate database reports.
· Maintaine developed MapReduce system in MySQL database.
· Researche a new approach to improve data pipeline.

QUALIFICATIONS:
· Knowledge of database installation process
· Experience with CentOS / Ubuntu packaging
· Knowledge of relevant database clients
· Knowledge of mapReduce
· Knowledge or experience of working basic OS and Networking database related issues.
· Knowledge/experience in administration and troubleshooting for one or more of the following:
· Experience performing basic optimization of database
· Have an understanding of database migrations

WORKING AT BIG DATA TEAM:
· Experience with data mining, database management and flow control.
· Do something meaningful; Be a part of the future of telecom technology.
· Work with international colleagues.
· Great career development opportunities in a growing company.

#保14
",台北市中山區1年以上大學,https://www.104.com.tw/job/7bdqr?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blnmq?jobsource=2018indexpoc
1/17,【MI】Big Data Processing Engineer (Spark),現觀科技股份有限公司,待遇面議員工120人距捷運中山站約310公尺,"For analyzing the lifestyles of mobile users based on big data from mobile operators, the candidate will work closely with Product team, as well as foreign mobile operators. 

1. Software maintenance  ensure daily ETL works stable.
2. Handles billions of records (location points) every day in mobile operator and drive subscriber mobility pattern, behavior and lifestyle.
3. Support project POC.
4. Handles overall data pipeline performance 
5. Hands on capability on feature implementation  and data manipulation. 
",台北市中山區1年以上大學,https://www.104.com.tw/job/7bdqy?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blnmq?jobsource=2018indexpoc
1/17,【研究發展處】Product Operation Engineer/產品維運工程師,現觀科技股份有限公司,待遇面議員工120人距捷運中山站約310公尺,"Product Operation Engineers(POEs) main focus is to ensure our products are running with 24/7 availability.

When something goes wrong, POEs are the first to respond and are responsible for troubleshooting of the issue.

Product Monitoring: POEs build plus integrate logging, monitoring and alerting frameworks for our products.

Product Reliability Systems: POEs are the most seasoned users of our deployment and stability infrastructure, and then know how to avoid the issue happened.

Product Integration: POEs co-work with Development team to understand products configurations, and writing scripts/programs to fit each customers cases.

POEs is expected to have great openness and ability to learn, adapt and apply latest technical skills on the job.",台北市中山區1年以上專科,https://www.104.com.tw/job/7jeby?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blnmq?jobsource=2018indexpoc
12/06,C# .net工程師,集雲科技股份有限公司,待遇面議員工15人,"開發.Net core 程式 
熟悉框架 EF Core(Entity Framework Core)
Restful API
MVC架構
ADO.NET, CSS ,JAVASCRIPT, 
諳DOCKER, REDIS, ELK
喜歡研究新技術者
",台北市中山區1年以上高中以下,https://www.104.com.tw/job/7jeo4?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blxw0?jobsource=2018indexpoc
1/19,後端工程師,磊山保險經紀人股份有限公司,待遇面議員工1600人,"1. 負責專案服務API介面開發設計與維運
2.負責專案資料庫串接開發工作 
3.負責各式企業應用報表開發與維運
4. 其他主管交辦事項",台北市中山區1年以上大學,https://www.104.com.tw/job/7k200?jobsource=2018indexpoc,https://www.104.com.tw/company/bj4hi0g?jobsource=2018indexpoc
1/19,維運工程師(資訊本部),東南旅行社股份有限公司,"月薪40,000元以上員工800人距捷運雙連站約230公尺","1.雲端服務架構設計；
2.伺服器系統監控、確保維運正常；
3.伺服器版本升級；
4.防火牆入侵設定；
5.程式部署及問題處理；
6.日誌搜集及分析。",台北市中山區1年以上專科,https://www.104.com.tw/job/7kd1g?jobsource=2018indexpoc,https://www.104.com.tw/company/10eaq414?jobsource=2018indexpoc
1/19,[ Python ] Senior Data Engineer 資料工程師  #分散式系統  #技術大神 #內外部社群發展,炬識科技股份有限公司,待遇面議員工30人距捷運中山站約490公尺,"
- 樂於學習最新的技術，隨時充實自我的專業技能。


▎應徵條件
- 熟悉 Python 程式語言。Athemaster主要用 Python & Java。
- 熟悉至少一種 SQL **與** NoSQL 資料庫的運用。例如 MySQL、",台北市中山區1年以上大學,https://www.104.com.tw/job/7kabt?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bj92p?jobsource=2018indexpoc
1/23,Python 爬蟲工程師,凸版蓋特資訊股份有限公司,待遇面議員工28人距捷運中正紀念堂站約140公尺,"Requirements：

開發爬取圖片和串流平台的程式，並且依照指定目標將爬取下的資料做好分類。

### Technical Stack

- Redmine, Teams, Slack
- Ubuntu
- Python

###",台北市中正區1年以上專科,https://www.104.com.tw/job/7kaj4?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6biptb?jobsource=2018indexpoc
1/12,資訊人員【台北市中山區】,台灣聯通停車場開發股份有限公司,待遇面議員工180人距捷運中山國小站約500公尺,"寫基本網頁程式。 
6.熟悉財政部電子發票整合介接流程。

熟悉Python、Visual Basic、MySQL、HTML、JavaScript者尤佳",台北市中山區1年以上大學,https://www.104.com.tw/job/7jjga?jobsource=2018indexpoc,https://www.104.com.tw/company/13qu8f48?jobsource=2018indexpoc
1/16,PHP 程式設計師 後端工程師,非常勸敗VeryBuy_非常網路科技股份有限公司,"月薪40,000~90,000元員工60人","VeryBuy為女性快時尚商品平台，
搭配演算法與機器學習，重塑原有高度人為介入且無法規格化的的時尚產業，
提升商品與用戶的媒合與展示效率，提供充滿靈感的穿搭體驗。
VeryBuy在成立後的這幾年，後端團隊不斷地在迭代系統架構，
逐步建立起CI/CD流程，致力於用專業技術解決各種電商真實所遇到的棘手問題，
期待你來加入我們的行列!

具體工作內容
1. 負責產品後端需求分析、設計及研發，並協助上線後的維運工作
2. 負責後端架構的維運，並與團隊共同協助改善後端整體架構的效益
3. 負責產品日常維運、上線佈署流程及監控產品運行狀況
4. 團隊採用Scrum流程進行產品研發，維持每次交付的產品品質


前往連結看看VeryBuy後端工程師的日常喔
https://bit.ly/3406iYX",台北市中山區1年以上專科,https://www.104.com.tw/job/441de?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bitk6?jobsource=2018indexpoc
8/09,Application Engineer,美商世紀新訊股份有限公司台灣分公司,待遇面議外商公司員工90人距捷運雙連站約310公尺,"1. Familiar with WPF, .Net framework, C# windows programming
2. Familiar with PyQt programming
3. Develop windows / Linux applications
4. Maintain existing projects",台北市中山區1年以上大學,https://www.104.com.tw/job/3rw6u?jobsource=2018indexpoc,https://www.104.com.tw/company/dbau27c?jobsource=2018indexpoc
1/16,後端工程師 golang ,艾爾默科技有限公司,待遇面議員工30人,"1 熟 golang，寫過 web service 
2 有資料庫程式經驗 
4 熟linux系統 
5 有OOP概念 
6 對系統架構有興趣 
7 我們使用CI/CD 
8 面談請攜帶作品 
9 面談需當場寫程式 

業務要求 
1 需寫單元測試 
2 需寫程式說明 
3 需遵照 coding style 規範 
4 使用 git 版控 ",台北市中山區1年以上專科,https://www.104.com.tw/job/77yle?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blj7e?jobsource=2018indexpoc
1/10,PHP 後端⼯程師,新創網路資訊有限公司,待遇面議,"悉 Nginx 或 Httpd 服務設定、問題處理
3. 具有 Golang、Python、Websocket 開發經驗
4. 熟悉開發 API 串接、第三⽅串接經驗
5. 熟悉 Vue.js 或具有 Angular、React 任一框架使用經驗1",台北市中山區1年以上大學,https://www.104.com.tw/job/7ahbf?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blmlk?jobsource=2018indexpoc
1/18,風險管理處-信用風險分析人員(年後上班可),永豐商業銀行股份有限公司,待遇面議,"1.執行新巴賽爾協定資本計提相關工作
2.執行信用風險管理分析及相關專案工作
3.執行氣候變遷風險相關專案及工作",台北市中山區1年以上大學,https://www.104.com.tw/job/7b3gl?jobsource=2018indexpoc,https://www.104.com.tw/company/13qu7sqo?jobsource=2018indexpoc
1/20,3D角色動畫師  |  MotiAnimation,想動創意有限公司,"月薪32,000~65,000元","力強、好溝通
》需附上角色動畫作品，個人作品為佳

【加分條件】
》具rigging能力
》懂程式語言 script, mel, python
》有mocap處理經驗
》有遊戲引擎經驗 unreal, unity
》其它語言能力

【關於我們】
》",台北市中山區1年以上學歷不拘,https://www.104.com.tw/job/79a0c?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blky5?jobsource=2018indexpoc
4/19,DevOps/SRE工程師,旺晁有限公司,"月薪45,000~80,000元"," GCP (我們主要使用 GCP)
- 熟悉 Configuration Management 相關工具，如 Ansible/Chef/Puppet. (我們主要使用 Ansible)
- 熟悉至少一種開發語言，如 Python, Groovy,",台北市中山區1年以上專科,https://www.104.com.tw/job/78rjx?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bljm8?jobsource=2018indexpoc
1/26,Wordpress網站優化工程師,一展數位金融有限公司,待遇面議員工30人遠端工作,"1. 公司WordPress網頁建置、日常維運與不定期改版。
2. 配合企劃、視覺設計師完善更新公司網頁內容,操作及Divi、Elementor、Block Editor頁面編輯器等工具。
3. 化Wordpress前台 HTML CSS Javascript
4. 對網站流量進行數據監控和數據統計，跟踪及分析頁面流量轉化數據和用戶行為提出改善建議。
5.負責制定公司SEO優化方案，包含：關鍵字部署、內部連結調整、頁面結構、外鏈建設等等。
6.公司內部網路環境架構、設定、維運，對故障進行分析、判定與排除異常。
7. 以php、MySQL開發客製化修改及外掛程式
8.靈活運用及優化 WordPress  版型及外掛，對前端優化具有一定熟悉度
9. WordPress網站性能優化


",桃園市中壢區1年以上高中,https://www.104.com.tw/job/7aph0?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blasd?jobsource=2018indexpoc
